Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 01:09:03.396,CD:EF:86:FD:E4:B5,-88,128.90564,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:07.416,CD:EF:86:FD:E4:B5,-79,126.95206,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:09.415,CD:EF:86:FD:E4:B5,-80,128.0694,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:11.416,CD:EF:86:FD:E4:B5,-80,128.7641,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:17.432,CD:EF:86:FD:E4:B5,-82,127.77481,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:19.426,CD:EF:86:FD:E4:B5,-81,128.42496,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:21.438,CD:EF:86:FD:E4:B5,-79,128.87866,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:23.453,CD:EF:86:FD:E4:B5,-76,129.32944,0.0,0.0,0,125.32965,,,nav
2026-01-02 01:09:25.455,CD:EF:86:FD:E4:B5,-78,125.45221,0.7686894,-0.6396111,2,125.32965,,,nav
2026-01-02 01:09:27.184,CD:EF:86:FD:E4:B5,-77,125.92093,0.7686894,-0.6396111,2,125.32965,,,nav
2026-01-02 01:09:31.202,CD:EF:86:FD:E4:B5,-76,127.50766,0.7686894,-0.6396111,2,125.32965,,,nav
2026-01-02 01:09:33.194,CD:EF:86:FD:E4:B5,-78,126.60791,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:35.202,CD:EF:86:FD:E4:B5,-78,126.33353,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:37.205,CD:EF:86:FD:E4:B5,-76,127.17584,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:41.222,CD:EF:86:FD:E4:B5,-79,126.90936,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:45.228,CD:EF:86:FD:E4:B5,-75,126.697174,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:47.232,CD:EF:86:FD:E4:B5,-76,127.06171,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:51.228,CD:EF:86:FD:E4:B5,-76,127.08655,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:09:53.235,CD:EF:86:FD:E4:B5,-75,128.25864,1.1688341,-0.9394181,3,125.32965,,,nav
2026-01-02 01:10:01.245,CD:EF:86:FD:E4:B5,-77,126.54364,1.1688341,-0.9394181,3,125.32965,,,nav
