Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 01:30:09.954,CD:EF:86:FD:E4:B5,-89,129.70374,0.0,0.0,0,128.87592,,,nav
2026-01-02 01:30:11.948,CD:EF:86:FD:E4:B5,-89,130.85425,0.0,0.0,0,128.87592,,,nav
2026-01-02 01:30:17.973,CD:EF:86:FD:E4:B5,-85,131.98816,0.0,0.0,0,128.87592,,,nav
2026-01-02 01:30:21.968,CD:EF:86:FD:E4:B5,-85,134.58423,1.1621287,-0.94567275,3,128.87592,,,nav
2026-01-02 01:30:23.964,CD:EF:86:FD:E4:B5,-85,131.39932,1.1621287,-0.94567275,3,128.87592,,,nav
2026-01-02 01:30:25.967,CD:EF:86:FD:E4:B5,-88,132.15344,1.1621287,-0.94567275,3,128.87592,,,nav
2026-01-02 01:30:37.994,CD:EF:86:FD:E4:B5,-83,132.24292,3.038072,-2.597462,8,128.87592,,,nav
2026-01-02 01:30:40.000,CD:EF:86:FD:E4:B5,-84,133.2113,3.038072,-2.597462,8,128.87592,,,nav
2026-01-02 01:30:42.005,CD:EF:86:FD:E4:B5,-91,133.15555,3.038072,-2.597462,8,128.87592,,,nav
2026-01-02 01:30:44.002,CD:EF:86:FD:E4:B5,-89,132.33545,3.038072,-2.597462,8,128.87592,,,nav
2026-01-02 01:30:54.034,CD:EF:86:FD:E4:B5,-83,135.52835,3.7582562,-3.2904851,10,128.87592,,,nav
2026-01-02 01:30:56.045,CD:EF:86:FD:E4:B5,-82,135.10904,4.1137853,-3.6420515,11,128.87592,,,nav
2026-01-02 01:30:58.050,CD:EF:86:FD:E4:B5,-84,133.86963,4.1137853,-3.6420515,11,128.87592,,,nav
2026-01-02 01:31:02.076,CD:EF:86:FD:E4:B5,-91,132.26926,4.1137853,-3.6420515,11,128.87592,,,nav
2026-01-02 01:31:12.085,CD:EF:86:FD:E4:B5,-83,131.5982,6.3231497,-5.671033,17,128.87592,,,nav
2026-01-02 01:31:16.085,CD:EF:86:FD:E4:B5,-86,132.80988,6.3231497,-5.671033,17,128.87592,,,nav
2026-01-02 01:31:24.105,CD:EF:86:FD:E4:B5,-83,132.29657,6.3231497,-5.671033,17,128.87592,,,nav
2026-01-02 01:31:30.136,CD:EF:86:FD:E4:B5,-83,132.90088,7.786167,-7.034674,21,128.87592,,,nav
2026-01-02 01:31:32.144,CD:EF:86:FD:E4:B5,-84,133.21393,7.786167,-7.034674,21,128.87592,,,nav
2026-01-02 01:31:44.180,CD:EF:86:FD:E4:B5,-85,133.64966,8.141626,-7.3863115,22,128.87592,,,nav
2026-01-02 01:31:48.187,CD:EF:86:FD:E4:B5,-82,134.15454,9.229938,-8.417798,25,128.87592,,,nav
2026-01-02 01:31:50.178,CD:EF:86:FD:E4:B5,-83,132.1966,9.229938,-8.417798,25,128.87592,,,nav
2026-01-02 01:31:52.185,CD:EF:86:FD:E4:B5,-89,131.67352,9.607634,-8.745434,26,128.87592,,,nav
2026-01-02 01:31:56.184,CD:EF:86:FD:E4:B5,-89,132.50458,9.973338,-9.086403,27,128.87592,,,nav
2026-01-02 01:32:06.204,CD:EF:86:FD:E4:B5,-82,131.64026,11.45987,-10.42376,31,128.87592,,,nav
2026-01-02 01:32:08.201,CD:EF:86:FD:E4:B5,-84,132.4057,11.45987,-10.42376,31,128.87592,,,nav
2026-01-02 01:32:10.223,CD:EF:86:FD:E4:B5,-89,134.48138,12.196406,-11.099461,33,128.87592,,,nav
2026-01-02 01:32:12.221,CD:EF:86:FD:E4:B5,-88,137.96951,12.877817,-11.830862,35,128.87592,,,nav
2026-01-02 01:32:14.225,CD:EF:86:FD:E4:B5,-86,136.46976,14.073401,-13.427351,39,128.87592,,,nav
2026-01-02 01:32:18.243,CD:EF:86:FD:E4:B5,-84,132.76575,14.7928705,-14.12119,41,128.87592,,,nav
2026-01-02 01:32:20.240,CD:EF:86:FD:E4:B5,-83,132.0409,14.7928705,-14.12119,41,128.87592,,,nav
2026-01-02 01:32:22.252,CD:EF:86:FD:E4:B5,-83,133.07333,14.7928705,-14.12119,41,128.87592,,,nav
2026-01-02 01:32:30.287,CD:EF:86:FD:E4:B5,-88,133.9524,15.531045,-14.795321,43,128.87592,,,nav
2026-01-02 01:32:32.293,CD:EF:86:FD:E4:B5,-88,135.06445,15.876084,-15.157188,44,128.87592,,,nav
2026-01-02 01:32:40.301,CD:EF:86:FD:E4:B5,-84,133.27411,16.212646,-15.526954,45,128.87592,,,nav
2026-01-02 01:32:44.319,CD:EF:86:FD:E4:B5,-83,134.3418,18.061193,-17.20811,50,128.87592,,,nav
2026-01-02 01:32:58.339,CD:EF:86:FD:E4:B5,-80,129.46872,21.131432,-19.763208,58,128.87592,,,nav
2026-01-02 01:33:04.366,CD:EF:86:FD:E4:B5,-91,130.08514,22.280968,-20.72676,61,128.87592,,,nav
