Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 03:53:10.817,DF:6F:E5:81:8B:9D,-74,179.20557,0.0,0.0,0,175.70715,,,nav
2026-01-02 03:53:16.843,DF:6F:E5:81:8B:9D,-81,177.98492,0.02231343,-1.499659,3,175.70715,,,nav
2026-01-02 03:53:20.842,DF:6F:E5:81:8B:9D,-76,180.04953,0.02231343,-1.499659,3,175.70715,,,nav
2026-01-02 03:53:22.844,DF:6F:E5:81:8B:9D,-76,179.95496,0.02231343,-1.499659,3,175.70715,,,nav
2026-01-02 03:53:24.860,DF:6F:E5:81:8B:9D,-73,180.33197,0.042091295,-1.9992676,4,175.70715,,,nav
2026-01-02 03:53:26.863,DF:6F:E5:81:8B:9D,-71,175.14392,-0.0067943763,-2.997989,6,175.70715,,,nav
2026-01-02 03:53:28.867,DF:6F:E5:81:8B:9D,-73,178.22937,0.022659648,-3.997555,8,175.70715,,,nav
2026-01-02 03:53:36.898,DF:6F:E5:81:8B:9D,-75,185.80766,-0.03893567,-5.994382,12,175.70715,,,nav
2026-01-02 03:53:40.886,DF:6F:E5:81:8B:9D,-76,180.32988,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:44.895,DF:6F:E5:81:8B:9D,-72,181.25533,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:46.903,DF:6F:E5:81:8B:9D,-73,181.2629,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:48.909,DF:6F:E5:81:8B:9D,-79,180.46414,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:50.923,DF:6F:E5:81:8B:9D,-80,182.17946,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:54.929,DF:6F:E5:81:8B:9D,-79,179.59326,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:56.926,DF:6F:E5:81:8B:9D,-78,176.88422,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:53:58.927,DF:6F:E5:81:8B:9D,-77,177.177,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:54:00.931,DF:6F:E5:81:8B:9D,-73,178.9624,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:54:04.936,DF:6F:E5:81:8B:9D,-73,184.09991,-0.045255315,-6.494342,13,175.70715,,,nav
2026-01-02 03:54:06.941,DF:6F:E5:81:8B:9D,-78,187.52983,-0.14969443,-7.4883156,15,175.70715,,,nav
2026-01-02 03:54:08.948,DF:6F:E5:81:8B:9D,-79,188.37025,-0.14969443,-7.4883156,15,175.70715,,,nav
2026-01-02 03:54:10.970,DF:6F:E5:81:8B:9D,-81,187.99014,-0.14969443,-7.4883156,15,175.70715,,,nav
2026-01-02 03:54:12.940,DF:6F:E5:81:8B:9D,-77,177.91357,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:14.948,DF:6F:E5:81:8B:9D,-77,181.04042,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:16.953,DF:6F:E5:81:8B:9D,-79,182.07198,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:18.960,DF:6F:E5:81:8B:9D,-74,182.83723,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:20.964,DF:6F:E5:81:8B:9D,-74,187.38103,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:22.971,DF:6F:E5:81:8B:9D,-74,188.80394,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:24.987,DF:6F:E5:81:8B:9D,-77,187.455,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:26.989,DF:6F:E5:81:8B:9D,-78,182.41693,-0.21009712,-8.485256,17,175.70715,,,nav
2026-01-02 03:54:28.996,DF:6F:E5:81:8B:9D,-76,170.3114,-0.14308915,-8.980745,18,175.70715,,,nav
2026-01-02 03:54:30.996,DF:6F:E5:81:8B:9D,-75,179.94592,0.027360544,-9.966022,20,175.70715,,,nav
2026-01-02 03:54:33.013,DF:6F:E5:81:8B:9D,-75,180.93233,0.027360544,-9.966022,20,175.70715,,,nav
2026-01-02 03:54:35.015,DF:6F:E5:81:8B:9D,-73,180.4648,0.027360544,-9.966022,20,175.70715,,,nav
2026-01-02 03:54:39.025,DF:6F:E5:81:8B:9D,-74,187.91716,0.027360544,-9.966022,20,175.70715,,,nav
2026-01-02 03:54:41.021,DF:6F:E5:81:8B:9D,-82,152.38953,0.17057246,-10.932506,22,175.70715,,,nav
2026-01-02 03:54:43.026,DF:6F:E5:81:8B:9D,-83,179.76807,0.31731138,-11.410488,23,175.70715,,,nav
