Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 00:19:30.756,CD:EF:86:FD:E4:B5,-36,94.09979,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:32.749,CD:EF:86:FD:E4:B5,-35,93.76337,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:34.760,CD:EF:86:FD:E4:B5,-42,93.88489,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:36.750,CD:EF:86:FD:E4:B5,-43,93.63989,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:38.762,CD:EF:86:FD:E4:B5,-44,93.770996,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:40.764,CD:EF:86:FD:E4:B5,-40,93.46097,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:44.758,CD:EF:86:FD:E4:B5,-40,93.3475,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:48.775,CD:EF:86:FD:E4:B5,-37,93.20975,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:50.771,CD:EF:86:FD:E4:B5,-35,93.29065,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:54.780,CD:EF:86:FD:E4:B5,-49,93.23547,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:56.784,CD:EF:86:FD:E4:B5,-43,93.23599,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:19:58.801,CD:EF:86:FD:E4:B5,-41,92.93097,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:00.789,CD:EF:86:FD:E4:B5,-39,93.345764,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:02.792,CD:EF:86:FD:E4:B5,-40,92.79541,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:04.815,CD:EF:86:FD:E4:B5,-38,92.83722,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:06.820,CD:EF:86:FD:E4:B5,-38,93.50235,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:08.811,CD:EF:86:FD:E4:B5,-34,93.37744,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:10.818,CD:EF:86:FD:E4:B5,-55,92.93036,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:12.825,CD:EF:86:FD:E4:B5,-52,93.01764,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:14.832,CD:EF:86:FD:E4:B5,-43,93.2767,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:16.833,CD:EF:86:FD:E4:B5,-46,93.28363,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:18.849,CD:EF:86:FD:E4:B5,-41,93.34625,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:20.853,CD:EF:86:FD:E4:B5,-40,92.75015,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:22.859,CD:EF:86:FD:E4:B5,-35,93.164185,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:26.862,CD:EF:86:FD:E4:B5,-36,92.64688,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:28.879,CD:EF:86:FD:E4:B5,-54,92.89252,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:32.883,CD:EF:86:FD:E4:B5,-44,92.99365,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:34.881,CD:EF:86:FD:E4:B5,-42,92.97281,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:36.898,CD:EF:86:FD:E4:B5,-41,92.77014,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:38.891,CD:EF:86:FD:E4:B5,-40,92.90158,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:40.905,CD:EF:86:FD:E4:B5,-35,93.14789,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:42.906,CD:EF:86:FD:E4:B5,-39,92.98178,0.0,0.0,0,94.27838,,,nav
2026-01-02 00:20:44.906,CD:EF:86:FD:E4:B5,-39,92.84033,0.0,0.0,0,94.27838,,,nav
