Timestamp,MAC_Address,RSSI,Phone_Direction,Position_X,Position_Y,Step_Count,Target_Direction,Cluster,Ground_Truth,Phase
2026-01-02 01:22:06.958,CD:EF:86:FD:E4:B5,-87,131.11847,0.38721722,-0.3163271,1,128.35254,,,nav
2026-01-02 01:22:12.980,CD:EF:86:FD:E4:B5,-85,127.02237,1.5998745,-1.1980127,4,128.35254,,,nav
2026-01-02 01:22:14.975,CD:EF:86:FD:E4:B5,-82,126.517395,1.5998745,-1.1980127,4,128.35254,,,nav
2026-01-02 01:22:16.975,CD:EF:86:FD:E4:B5,-82,128.14926,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:18.976,CD:EF:86:FD:E4:B5,-83,127.63342,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:24.990,CD:EF:86:FD:E4:B5,-82,127.79578,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:26.993,CD:EF:86:FD:E4:B5,-82,127.38141,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:28.998,CD:EF:86:FD:E4:B5,-80,126.676575,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:30.998,CD:EF:86:FD:E4:B5,-81,126.9953,2.0066001,-1.4888293,5,128.35254,,,nav
2026-01-02 01:22:33.005,CD:EF:86:FD:E4:B5,-85,130.96533,2.7780356,-2.1246185,7,128.35254,,,nav
2026-01-02 01:22:35.009,CD:EF:86:FD:E4:B5,-82,126.285706,2.7780356,-2.1246185,7,128.35254,,,nav
2026-01-02 01:22:37.007,CD:EF:86:FD:E4:B5,-83,127.95593,2.7780356,-2.1246185,7,128.35254,,,nav
2026-01-02 01:22:43.038,CD:EF:86:FD:E4:B5,-85,128.21698,3.9519947,-3.0581412,10,128.35254,,,nav
2026-01-02 01:22:45.034,CD:EF:86:FD:E4:B5,-85,128.76166,3.9519947,-3.0581412,10,128.35254,,,nav
2026-01-02 01:22:47.044,CD:EF:86:FD:E4:B5,-83,128.75192,3.9519947,-3.0581412,10,128.35254,,,nav
2026-01-02 01:22:51.060,CD:EF:86:FD:E4:B5,-81,128.65997,6.3102,-4.909035,16,128.35254,,,nav
2026-01-02 01:22:55.071,CD:EF:86:FD:E4:B5,-82,126.8031,6.3102,-4.909035,16,128.35254,,,nav
2026-01-02 01:22:59.071,CD:EF:86:FD:E4:B5,-86,126.892334,7.108113,-5.5111513,18,128.35254,,,nav
2026-01-02 01:23:05.085,CD:EF:86:FD:E4:B5,-86,129.15005,7.108113,-5.5111513,18,128.35254,,,nav
2026-01-02 01:23:07.101,CD:EF:86:FD:E4:B5,-84,129.46576,7.108113,-5.5111513,18,128.35254,,,nav
2026-01-02 01:23:09.100,CD:EF:86:FD:E4:B5,-80,129.47394,7.108113,-5.5111513,18,128.35254,,,nav
2026-01-02 01:23:13.111,CD:EF:86:FD:E4:B5,-83,128.08002,7.8689594,-6.1596613,20,128.35254,,,nav
2026-01-02 01:23:15.115,CD:EF:86:FD:E4:B5,-83,127.776825,9.079232,-7.0443573,23,128.35254,,,nav
2026-01-02 01:23:25.135,CD:EF:86:FD:E4:B5,-85,128.51611,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:27.148,CD:EF:86:FD:E4:B5,-80,128.6731,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:33.155,CD:EF:86:FD:E4:B5,-82,128.42688,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:35.157,CD:EF:86:FD:E4:B5,-82,127.27844,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:37.175,CD:EF:86:FD:E4:B5,-82,127.96454,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:43.180,CD:EF:86:FD:E4:B5,-86,128.43738,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:45.181,CD:EF:86:FD:E4:B5,-83,127.87274,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:47.175,CD:EF:86:FD:E4:B5,-86,128.11475,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:49.182,CD:EF:86:FD:E4:B5,-82,127.90552,9.478389,-7.3454785,24,128.35254,,,nav
2026-01-02 01:23:51.190,CD:EF:86:FD:E4:B5,-83,128.15955,9.478389,-7.3454785,24,128.35254,,,nav
