Timestamp,MAC_Address,RSSI,Device_Name,Payload_Hex,Payload_Length,Connectable
2025-12-01 20:33:34.081,F2:BA:30:5C:8D:88,-89,Unknown Device,1EFF4C001219287C0FF8E3BB3078A51B58C9C8AB708CAF215F3D89D326029E,31,false
2025-12-01 20:33:35.136,C1:42:43:44:45:46,-76,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:33:35.471,EA:1E:5F:1C:77:34,-89,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:33:36.910,E7:4F:E3:A1:19:CF,-60,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:37.970,F2:BA:30:5C:8D:88,-80,Unknown Device,1EFF4C001219287C0FF8E3BB3078A51B58C9C8AB708CAF215F3D89D326029E,31,false
2025-12-01 20:33:38.420,CD:B1:E5:F5:B7:FC,-82,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:33:38.540,C1:42:43:44:45:46,-76,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:33:38.849,E7:4F:E3:A1:19:CF,-58,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:40.550,C8:FD:F7:AC:A5:CD,-89,Unknown Device,1EFF4C0012196A722AC1066DE9283BC4ECB04558AB6F7A75841ED51CB20359,31,true
2025-12-01 20:33:40.680,E7:4F:E3:A1:19:CF,-66,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:40.760,FE:47:B0:F2:33:FC,-80,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:43.762,F2:BA:30:5C:8D:88,-89,Unknown Device,1EFF4C001219287C0FF8E3BB3078A51B58C9C8AB708CAF215F3D89D326029E,31,false
2025-12-01 20:33:44.270,CD:B1:E5:F5:B7:FC,-83,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:33:44.398,C1:42:43:44:45:46,-75,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:33:44.644,EA:1E:5F:1C:77:34,-86,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:33:46.402,C1:42:43:44:45:46,-76,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:33:46.681,FB:B9:11:40:61:8F,-89,Unknown Device,1EFF4C001219214DEE4CFB3B4CEE69FDA7B92D520345081B9522087DD500B9,31,false
2025-12-01 20:33:46.692,E7:4F:E3:A1:19:CF,-67,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:46.770,FE:47:B0:F2:33:FC,-80,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:48.701,E7:4F:E3:A1:19:CF,-67,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:48.769,FE:47:B0:F2:33:FC,-80,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:50.283,CD:B1:E5:F5:B7:FC,-80,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:33:50.774,FE:47:B0:F2:33:FC,-85,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:52.314,CD:B1:E5:F5:B7:FC,-83,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:33:52.690,FB:B9:11:40:61:8F,-91,Unknown Device,1EFF4C001219214DEE4CFB3B4CEE69FDA7B92D520345081B9522087DD500B9,31,false
2025-12-01 20:33:52.707,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:52.787,FE:47:B0:F2:33:FC,-87,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:54.302,CD:B1:E5:F5:B7:FC,-87,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:33:54.714,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:33:56.429,C1:42:43:44:45:46,-77,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:33:56.795,FE:47:B0:F2:33:FC,-82,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:33:58.432,C1:42:43:44:45:46,-75,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:00.326,CD:B1:E5:F5:B7:FC,-78,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:01.789,F2:BA:30:5C:8D:88,-98,Unknown Device,1EFF4C001219287C0FF8E3BB3078A51B58C9C8AB708CAF215F3D89D326029E,31,false
2025-12-01 20:34:02.440,C1:42:43:44:45:46,-78,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:04.336,CD:B1:E5:F5:B7:FC,-92,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:04.740,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:06.740,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:08.143,F4:22:1E:AD:34:D6,-98,Unknown Device,1EFF4C0012190057BE6CFCB02824EE1C7EC81E29F3926E3D1B374EA71F0200,31,false
2025-12-01 20:34:08.834,FE:47:B0:F2:33:FC,-74,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:10.300,E7:4E:47:4B:E7:39,-89,Unknown Device,1EFF4C0012192AF963C420C4D5E9AB8AB22FB81B632AD6DD0768B8DEE70066,31,true
2025-12-01 20:34:10.455,C1:42:43:44:45:46,-82,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:10.752,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:12.313,E7:4E:47:4B:E7:39,-93,Unknown Device,1EFF4C0012192AF963C420C4D5E9AB8AB22FB81B632AD6DD0768B8DEE70066,31,true
2025-12-01 20:34:12.457,C1:42:43:44:45:46,-88,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:12.670,FA:C0:B6:05:9D:EE,-95,Unknown Device,1EFF4C001219A02739CAF248DCEEB7DCAC55700FFBB9C5F7BBCF42FC9600FD,31,true
2025-12-01 20:34:12.846,FE:47:B0:F2:33:FC,-82,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:14.464,C1:42:43:44:45:46,-85,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:14.731,EA:1E:5F:1C:77:34,-86,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:34:14.756,E7:4F:E3:A1:19:CF,-70,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:14.851,FE:47:B0:F2:33:FC,-92,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:18.772,E7:4F:E3:A1:19:CF,-68,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:20.471,C1:42:43:44:45:46,-83,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:20.775,E7:4F:E3:A1:19:CF,-60,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:20.855,FE:47:B0:F2:33:FC,-76,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:22.746,EA:1E:5F:1C:77:34,-83,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:34:22.855,FE:47:B0:F2:33:FC,-81,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:24.367,CD:B1:E5:F5:B7:FC,-83,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:24.784,E7:4F:E3:A1:19:CF,-60,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:26.374,CD:B1:E5:F5:B7:FC,-79,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:26.496,C1:42:43:44:45:46,-72,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:26.791,E7:4F:E3:A1:19:CF,-62,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:26.869,FE:47:B0:F2:33:FC,-77,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:28.496,C1:42:43:44:45:46,-87,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:28.768,EA:1E:5F:1C:77:34,-85,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:34:30.391,CD:B1:E5:F5:B7:FC,-90,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:30.670,C8:FD:F7:AC:A5:CD,-86,Unknown Device,1EFF4C0012196A722AC1066DE9283BC4ECB04558AB6F7A75841ED51CB20359,31,true
2025-12-01 20:34:32.393,CD:B1:E5:F5:B7:FC,-89,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:32.670,C8:FD:F7:AC:A5:CD,-86,Unknown Device,1EFF4C0012196A722AC1066DE9283BC4ECB04558AB6F7A75841ED51CB20359,31,true
2025-12-01 20:34:32.897,FE:47:B0:F2:33:FC,-73,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:38.519,C1:42:43:44:45:46,-80,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:38.905,FE:47:B0:F2:33:FC,-70,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:40.418,CD:B1:E5:F5:B7:FC,-86,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:40.823,E7:4F:E3:A1:19:CF,-57,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:40.910,FE:47:B0:F2:33:FC,-70,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:42.436,CD:B1:E5:F5:B7:FC,-82,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:42.832,E7:4F:E3:A1:19:CF,-57,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:44.445,CD:B1:E5:F5:B7:FC,-90,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:44.840,E7:4F:E3:A1:19:CF,-66,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:46.932,FE:47:B0:F2:33:FC,-87,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:48.843,E7:4F:E3:A1:19:CF,-63,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:50.547,C1:42:43:44:45:46,-80,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:52.461,CD:B1:E5:F5:B7:FC,-86,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:52.559,C1:42:43:44:45:46,-78,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:52.836,EA:1E:5F:1C:77:34,-84,Unknown Device,1EFF4C0012192A6AADA890532383F7EB20DA92A721068DC1AA9DEAB97C027F,31,true
2025-12-01 20:34:54.446,CD:B1:E5:F5:B7:FC,-89,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:54.569,C1:42:43:44:45:46,-82,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:34:54.853,E7:4F:E3:A1:19:CF,-51,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:34:54.939,FE:47:B0:F2:33:FC,-67,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:34:56.453,CD:B1:E5:F5:B7:FC,-94,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:34:58.575,C1:42:43:44:45:46,-73,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:00.472,CD:B1:E5:F5:B7:FC,-85,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:00.577,C1:42:43:44:45:46,-73,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,false
2025-12-01 20:35:00.867,E7:4F:E3:A1:19:CF,-49,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:04.880,E7:4F:E3:A1:19:CF,-58,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:04.963,FE:47:B0:F2:33:FC,-74,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:06.881,E7:4F:E3:A1:19:CF,-57,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
2025-12-01 20:35:06.962,FE:47:B0:F2:33:FC,-73,Unknown Device,1EFF4C001219287751409DF82D29E6601778C23483E7E5B9D4EAE917280249,31,false
2025-12-01 20:35:08.432,E7:4E:47:4B:E7:39,-98,Unknown Device,1EFF4C0012192AF963C420C4D5E9AB8AB22FB81B632AD6DD0768B8DEE70066,31,true
2025-12-01 20:35:08.494,CD:B1:E5:F5:B7:FC,-87,Unknown Device,1EFF4C00121900A1D391A1379EB065B0B2962FED87EB7CB46FA0F3BAB10100,31,false
2025-12-01 20:35:08.890,E7:4F:E3:A1:19:CF,-66,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,false
