PC_Beijing_Time,Time (us),Address,RSSI (dBm),Raw Data,adv_data_len,scan_rsp_len,Connectable,Addr Type,Adv Event Type
2026-05-03 05:46:27.167,3109147819,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:29.174,3111151024,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:31.182,3113163014,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:33.170,3115160713,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:35.216,3117164802,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:37.222,3119190009,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:39.204,3121186046,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:41.207,3123184493,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:43.238,3125205084,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:45.257,3127210467,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:49.232,3131206301,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:51.223,3133204997,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:53.236,3135216240,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:55.222,3137214524,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:46:59.443,3141229804,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:01.442,3143230930,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:05.253,3147235210,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:07.287,3149268406,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:09.274,3151256523,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:11.269,3153249081,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:17.281,3159261778,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:19.305,3161290028,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:21.578,3163280015,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:23.302,3165288069,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:27.325,3169306806,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:29.306,3171296248,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:31.319,3173297376,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:33.317,3175299786,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:35.322,3177303954,db:c9:83:9f:37:a3,-24,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
2026-05-03 05:47:37.339,3179317089,db:c9:83:9f:37:a3,-25,0x1EFF4C0012192AFC26BA04F3A80F17A04226EEA1762BA3E0AC94E9CB4D0017,31,0,0,1,0
